"","V1"
"9616",20
"9617",14
"9618",15
"9619",3
"9620",16
"9621",3
"9622",3
"9623",14
"9624",3
"9625",2
"9626",7
"9627",6
"9628",16
"9629",19
"9630",3
"9631",3
"9632",7
"9633",3
"9634",3
"9635",16
"9636",16
"9637",5
"9638",17
"9639",8
"9640",4
"9641",14
"9642",3
"9643",7
"9644",3
"9645",16
"9646",18
"9647",19
"9648",5
"9650",3
"9651",3
"9652",7
"9653",6
"9654",3
"9655",13
"9656",10
"9657",4
"9658",3
"9659",12
"9660",2
"9661",4
"9662",3
"9663",14
"9664",3
"9665",16
"9666",14
"9667",3
"9668",19
"9669",8
"9670",9
"9671",4
"9672",4
"9673",3
"9674",3
"9675",11
"9676",16
"9677",4
"9678",2
"9679",3
"9680",19
"9681",3
"9682",3
"9683",16
"9684",4
"9685",16
"9686",14
"9687",4
"9688",3
"9689",19
"9690",3
"9691",17
"9692",10
"9693",12
"9694",14
"9695",13
"9696",20
"9697",7
"9698",3
"9699",3
"9701",3
"9702",17
"9703",3
"9704",3
"9705",3
"9706",3
"9707",3
"9708",3
"9709",3
"9710",14
"9711",15
"9712",3
"9713",3
"9714",3
"9715",20
"9716",3
"9717",3
"9718",4
"9719",16
"9720",18
"9721",19
"9722",16
"9723",13
"9724",7
"9725",16
"9726",16
"9727",3
"9728",1
"9729",20
"9730",3
"9731",3
"9732",6
"9733",3
"9734",6
"9735",3
"9736",3
"9737",14
"9738",14
"9739",3
"9740",16
"9741",3
"9742",16
"9743",12
"9744",8
"9745",6
"9746",9
"9747",3
"9748",13
"9749",3
"9751",3
"9752",3
"9753",3
"9754",16
"9755",13
"9756",19
"9757",20
"9758",20
"9759",2
"9760",3
"9761",20
"9762",17
"9763",3
"9764",19
"9765",8
"9766",3
"9767",17
"9768",3
"9769",16
"9770",8
"9771",6
"9772",16
"9773",19
"9774",7
"9775",20
"9776",19
"9777",16
"9778",3
"9779",4
"9780",6
"9781",3
"9782",3
"9783",17
"9784",16
"9785",12
"9786",5
"9787",3
"9788",9
"9789",6
"9790",3
"9791",3
"9792",12
"9793",12
"9794",9
"9795",1
"9796",15
"9797",4
"9798",6
"9799",16
"9800",12
"9801",19
"9802",3
"9803",16
"9804",3
"9805",4
"9806",3
"9807",19
"9808",3
"9809",16
"9810",14
"9811",3
"9812",3
"9813",17
"9814",12
"9816",12
"9817",11
"9818",6
"9819",3
"9820",9
"9821",15
"9822",3
"9823",19
"9824",14
"9825",16
"9826",9
"9827",3
"9828",16
"9829",3
"9830",16
"9831",3
"9832",19
"9833",14
"9834",3
"9835",14
"9836",17
"9837",2
"9838",1
"9839",13
"9840",6
"9841",3
"9842",3
"9844",19
"9845",12
"9846",16
"9847",3
"9848",16
"9849",16
"9850",8
"9851",3
"9852",3
"9853",16
"9854",14
"9855",2
"9856",20
"9857",14
"9858",3
"9859",15
"9860",1
"9862",19
"9863",16
"9864",17
"9865",3
"9866",14
"9867",19
"9868",3
"9869",3
"9870",3
"9871",12
"9872",16
"9873",19
"9874",5
"9875",3
"9876",14
"9877",14
"9879",16
"9880",17
"9881",1
"9882",3
"9883",17
"9884",6
"9885",3
"9886",7
"9887",19
"9888",16
"9889",16
"9890",16
"9891",3
"9892",14
"9893",13
"9894",19
"9895",16
"9896",16
"9897",3
"9898",17
"9899",15
"9900",13
"9901",8
"9902",16
"9903",6
"9904",19
"9905",3
"9906",13
"9907",16
"9908",13
"9909",12
"9910",3
"9911",18
"9912",12
"9913",3
"9914",5
"9915",6
"9916",18
"9917",4
"9918",19
"9919",12
"9920",3
"9921",17
"9922",17
"9923",12
"9924",3
"9925",2
"9926",15
"9927",9
"9928",17
"9929",12
"9930",2
"9931",10
"9932",3
"9933",19
"9934",16
"9935",5
"9936",17
"9937",12
"9938",19
"9939",14
"9940",7
"9941",3
"9942",4
"9943",3
"9944",17
"9945",18
"9946",10
"9948",3
"9949",3
"9950",3
"9951",19
"9952",8
"9953",16
"9954",19
"9955",3
"9956",3
"9957",19
"9958",3
"9959",2
"9960",7
"9961",20
"9963",19
"9964",11
"9965",14
"9966",19
"9967",1
"9968",16
"9969",13
"9970",3
"9971",16
"9972",9
"9973",4
"9974",7
"9975",3
"9976",3
"9977",17
"9978",3
"9979",3
"9980",3
"9981",16
"9982",13
"9983",18
"9984",14
"9985",16
"9986",1
"9987",11
"9988",3
"9989",19
"9990",3
"9991",16
"9992",13
"9993",18
"9994",6
"9995",16
"9996",11
"9997",6
"9998",16
"9999",2
"10000",2
"10001",7
"10002",3
"10003",9
"10004",16
"10005",16
"10006",19
"10007",19
"10009",3
"10010",2
"10011",16
"10012",3
"10013",6
"10014",2
"10015",14
"10016",16
"10017",17
"10018",3
"10019",3
"10020",3
"10021",17
"10022",8
"10023",14
"10024",5
"10025",3
"10026",6
"10027",1
"10028",3
"10029",3
"10030",6
"10031",19
"10032",3
"10033",17
"10034",5
"10035",3
"10036",9
"10037",11
"10038",6
"10039",3
"10040",11
"10041",13
"10042",3
"10043",3
"10044",3
"10045",3
"10046",19
"10047",3
"10048",16
"10049",4
"10050",14
"10051",3
"10052",14
"10053",11
"10054",3
"10055",3
"10056",20
"10057",1
"10058",7
"10059",20
"10060",20
"10061",19
"10062",16
"10063",16
"10064",3
"10066",6
"10067",3
"10068",13
"10069",11
"10070",3
"10071",19
"10072",3
"10073",3
"10074",19
"10075",4
"10076",16
"10077",19
"10078",3
"10079",3
"10080",5
"10081",16
"10082",7
"10083",3
"10084",19
"10085",3
"10086",6
"10087",19
"10088",16
"10089",7
"10090",19
"10091",3
"10092",18
"10093",3
"10094",3
"10095",3
"10096",19
"10097",17
"10098",13
"10099",3
"10100",16
"10101",14
"10102",19
"10103",18
"10104",20
"10105",3
"10106",1
"10107",3
"10108",19
"10109",18
"10110",3
"10111",13
"10112",16
"10113",16
"10114",7
"10115",19
"10116",20
"10117",18
"10118",3
"10119",3
"10120",1
"10121",7
"10122",3
"10123",3
"10125",3
"10126",3
"10127",16
"10128",4
"10129",3
"10130",17
"10131",14
"10132",14
"10133",11
"10134",5
"10135",3
"10136",10
"10137",12
"10138",3
"10139",3
"10140",16
"10141",13
"10142",1
"10143",16
"10144",20
"10145",18
"10146",4
"10147",9
"10148",6
"10149",3
"10150",9
"10151",16
"10152",3
"10153",1
"10154",13
"10155",3
"10156",3
"10157",14
"10158",16
"10159",8
"10160",18
"10161",3
"10162",13
"10163",6
"10164",3
"10165",13
"10166",6
"10167",7
"10168",16
"10169",6
"10170",20
"10171",3
"10172",12
"10173",16
"10174",3
"10175",4
"10176",3
"10177",16
"10178",19
"10179",16
"10182",3
"10183",8
"10184",3
"10185",3
"10186",16
"10187",16
"10188",3
"10189",3
"10190",3
"10191",5
"10192",5
"10193",13
"10194",19
"10195",3
"10196",3
"10197",19
"10198",16
"10199",3
"10200",14
"10201",6
"10202",5
"10203",3
"10204",3
"10205",8
"10206",3
"10208",7
"10209",10
"10210",12
"10211",5
"10212",11
"10213",3
"10214",18
"10215",11
"10216",3
"10217",3
"10218",2
"10219",12
"10220",14
"10221",5
"10222",16
"10223",3
"10224",19
"10225",3
"10226",16
"10227",1
"10228",16
"10229",3
"10230",3
"10231",15
"10232",1
"10233",12
"10234",3
"10235",3
"10236",14
"10237",13
"10238",20
"10239",3
"10240",16
"10241",3
"10242",3
"10243",3
"10244",13
"10245",8
"10246",3
"10247",12
"10248",3
"10249",16
"10250",17
"10251",17
"10252",3
"10253",16
"10254",4
"10255",6
"10256",13
"10257",17
"10258",3
"10259",3
"10260",12
"10261",12
"10262",4
"10263",1
"10264",16
"10265",12
"10266",3
"10267",1
"10268",11
"10269",3
"10270",3
"10272",3
"10273",13
"10274",20
"10275",3
"10276",7
"10277",3
"10278",19
"10279",7
"10280",17
"10281",3
"10282",16
"10283",3
"10284",7
"10285",16
"10286",16
"10287",1
"10288",3
"10289",3
"10290",3
"10291",16
"10292",6
"10293",3
"10294",2
"10295",3
"10296",3
"10297",19
"10298",3
"10299",3
"10300",8
"10301",15
"10302",4
"10303",7
"10304",3
"10305",1
"10306",12
"10307",19
"10308",19
"10309",17
"10310",3
"10311",9
"10312",15
"10313",15
"10314",8
"10315",19
"10316",3
"10317",13
"10318",16
"10319",3
"10320",3
"10321",17
"10322",3
"10323",12
"10325",3
"10326",3
"10327",3
"10328",20
"10329",7
"10330",3
"10331",4
"10332",4
"10333",18
"10334",13
"10335",14
"10336",3
"10337",3
"10338",16
"10339",3
"10340",3
"10341",3
"10342",13
"10343",20
"10344",4
"10345",15
"10346",13
"10347",4
"10348",3
"10349",7
"10350",3
"10351",15
"10352",14
"10353",17
"10354",9
"10355",3
"10357",3
"10358",3
"10359",16
"10360",12
"10361",15
"10362",3
"10363",3
"10364",3
"10365",3
"10366",16
"10367",3
"10368",14
"10369",3
"10370",3
"10371",3
"10372",3
"10373",7
"10374",15
"10375",1
"10376",4
"10377",15
"10378",15
"10379",3
"10380",3
"10381",15
"10382",3
"10383",6
"10384",3
"10385",3
"10386",6
"10387",15
"10388",3
"10389",18
"10390",3
"10391",16
"10392",3
"10393",9
"10394",15
"10395",3
"10396",19
"10397",17
"10398",3
"10399",17
"10401",6
"10402",3
"10403",6
"10404",7
"10405",15
"10406",5
"10407",3
"10408",4
"10409",3
"10410",18
"10411",3
"10412",3
"10413",14
"10414",16
"10415",3
"10416",3
"10417",5
"10418",9
"10419",3
"10420",15
"10421",13
"10422",17
"10423",3
"10424",16
"10425",3
"10426",3
"10427",10
"10428",6
"10429",3
"10430",16
"10431",14
"10432",3
"10433",3
"10434",18
"10435",14
"10436",3
"10437",13
"10438",19
"10439",3
"10440",8
"10441",9
"10443",17
"10444",13
"10445",3
"10446",3
"10447",3
"10448",3
"10449",3
"10450",5
"10451",7
"10452",20
"10453",3
"10454",13
"10455",4
"10456",14
"10457",9
"10458",4
"10459",12
"10460",16
"10461",3
"10462",17
"10463",3
"10464",3
"10465",2
"10466",12
"10467",3
"10468",3
"10469",6
"10470",3
"10471",3
"10472",18
"10473",3
"10474",13
"10475",9
"10476",15
"10478",17
"10479",20
"10480",3
"10481",5
"10482",3
"10483",3
"10484",9
"10485",3
"10486",6
"10487",3
"10488",3
"10489",13
"10490",14
"10491",3
"10492",3
"10493",14
"10494",3
"10495",3
"10496",3
"10497",3
"10498",16
"10499",3
"10500",3
"10501",13
"10502",13
"10503",5
"10504",3
"10505",13
"10506",6
"10507",3
"10508",20
"10509",16
"10510",3
"10511",3
"10512",14
"10513",3
"10514",3
"10515",3
"10517",3
"10518",3
"10519",4
"10520",14
"10521",9
"10522",16
"10523",16
"10524",20
"10525",7
"10526",3
"10527",6
"10528",14
"10529",17
"10530",14
"10531",13
"10532",3
"10533",3
"10534",3
"10535",7
"10536",3
"10537",4
"10538",13
"10539",3
"10540",13
"10541",7
"10542",3
"10543",19
"10544",17
"10545",13
"10546",3
"10547",3
"10548",3
"10549",3
"10550",18
"10551",3
"10552",13
"10553",13
"10555",16
"10556",3
"10557",17
"10558",16
"10559",14
"10560",17
"10561",16
"10562",1
"10563",6
"10564",3
"10565",11
"10566",19
"10567",16
"10568",3
"10569",6
"10570",6
"10571",3
"10572",6
"10573",16
"10574",1
"10575",4
"10576",3
"10577",20
"10578",7
"10579",3
"10580",9
"10581",17
"10582",3
"10583",3
"10584",3
"10585",3
"10586",2
"10587",12
"10588",16
"10589",9
"10590",19
"10591",3
"10592",13
"10593",13
"10595",17
"10596",7
"10597",14
"10598",17
"10599",3
"10600",13
"10601",17
"10602",1
"10603",3
"10604",3
"10605",15
"10606",14
"10607",3
"10608",14
"10609",3
"10610",3
"10611",17
"10612",3
"10613",17
"10614",10
"10615",3
"10616",3
"10617",3
"10618",14
"10619",3
"10620",3
"10621",6
"10622",3
"10623",2
"10624",16
"10625",3
"10626",4
"10627",7
"10628",3
"10629",3
"10630",3
"10631",3
"10632",18
"10633",9
"10634",17
"10635",1
"10636",6
"10637",3
"10639",8
"10640",18
"10641",20
"10642",5
"10643",3
"10644",3
"10645",16
"10646",4
"10647",3
"10648",3
"10649",3
"10650",3
"10651",16
"10652",3
"10653",3
"10654",11
"10655",4
"10656",3
"10657",4
"10658",12
"10659",3
"10660",3
"10661",3
"10662",3
"10663",14
"10664",3
"10665",18
"10666",19
"10667",16
"10668",6
"10669",5
"10670",4
"10672",17
"10673",17
"10674",3
"10675",17
"10676",15
"10677",3
"10679",17
"10680",18
"10681",6
"10682",17
"10683",6
"10684",16
"10685",3
"10686",16
"10687",3
"10688",3
"10689",6
"10690",10
"10691",16
"10692",3
"10693",3
"10694",3
"10695",3
"10696",15
"10697",2
"10698",3
"10699",3
"10700",3
"10701",17
"10702",3
"10703",12
"10704",9
"10705",3
"10706",9
"10707",6
"10708",20
"10709",7
"10710",9
"10711",3
"10712",15
"10713",3
"10714",3
"10715",3
"10716",3
"10717",12
"10718",19
"10719",3
"10721",3
"10722",19
"10723",13
"10724",3
"10725",18
"10726",12
"10727",3
"10728",20
"10729",4
"10730",3
"10731",12
"10732",7
"10733",3
"10734",5
"10735",19
"10736",3
"10737",4
"10738",20
"10739",3
"10740",16
"10741",12
"10742",3
"10743",7
"10744",5
"10746",3
"10747",7
"10748",2
"10749",3
"10750",19
"10751",12
"10752",3
"10753",3
"10754",5
"10755",2
"10756",3
"10757",3
"10758",18
"10759",3
"10761",3
"10762",11
"10763",7
"10764",3
"10765",7
"10766",3
"10767",12
"10768",16
"10769",3
"10770",3
"10771",3
"10772",15
"10773",3
"10774",12
"10775",3
"10777",16
"10778",18
"10779",17
"10780",3
"10781",19
"10782",3
"10783",1
"10784",20
"10785",3
"10786",18
"10788",3
"10789",20
"10790",2
"10791",13
"10792",19
"10793",7
"10794",3
"10795",20
"10797",19
"10798",13
"10799",13
"10800",12
"10801",9
"10802",3
"10804",16
"10805",15
"10806",20
"10807",1
"10808",3
"10809",4
"10810",3
"10811",15
"10813",9
"10814",14
"10815",11
"10816",16
"10817",2
"10818",19
"10819",16
"10820",3
"10821",13
"10822",17
"10823",17
"10824",1
"10825",3
"10826",12
"10827",20
"10828",2
"10829",4
"10830",3
"10831",3
"10832",3
"10833",14
"10834",3
"10835",3
"10836",16
"10837",3
"10838",15
"10839",17
"10840",14
"10841",3
"10842",17
"10843",3
"10844",18
"10845",3
"10847",3
"10848",3
"10849",3
"10850",4
"10851",3
"10852",14
"10853",13
"10854",2
"10855",3
"10856",7
"10857",20
"10858",3
"10859",3
"10860",13
"10861",3
"10862",3
"10863",20
"10864",19
"10865",20
"10866",3
"10867",16
"10868",3
"10869",3
"10870",3
"10871",9
"10872",3
"10873",3
"10874",12
"10875",3
"10876",3
"10877",3
"10878",6
"10879",6
"10880",3
"10882",15
"10883",19
"10884",3
"10885",3
"10886",20
"10887",3
"10888",6
"10889",3
"10890",3
"10891",3
"10892",17
"10893",16
"10894",11
"10895",3
"10896",16
"10897",15
"10898",3
"10899",14
"10900",6
"10901",3
"10902",5
"10903",11
"10904",3
"10905",3
"10906",1
"10907",19
"10908",3
"10909",16
"10910",17
"10911",3
"10912",16
"10913",2
"10915",1
"10916",5
"10917",3
"10918",7
"10919",3
"10920",3
"10921",3
"10922",16
"10923",6
"10924",2
"10925",16
"10926",14
"10927",13
"10928",14
"10929",3
"10930",20
"10931",16
"10932",17
"10933",11
"10934",7
"10935",6
"10936",3
"10937",6
"10938",14
"10939",3
"10940",7
"10941",3
"10942",20
"10943",3
"10944",3
"10945",2
"10946",3
"10947",5
"10948",3
"10951",3
"10952",15
"10953",3
"10954",18
"10955",3
"10956",3
"10957",14
"10958",16
"10959",1
"10960",19
"10961",3
"10962",3
"10963",3
"10964",3
"10965",19
"10966",3
"10967",3
"10968",20
"10969",7
"10970",3
"10971",3
"10972",18
"10973",18
"10974",20
"10975",3
"10976",3
"10978",20
"10979",17
"10980",3
"10981",20
"10982",3
"10983",20
"10984",3
"10985",3
"10987",20
"10988",6
"10989",18
"10990",3
"10991",19
"10992",2
"10993",13
"10994",3
"10995",20
"10996",13
"10997",20
"10998",3
"10999",14
"11000",13
"11001",3
"11002",13
"11003",3
"11005",20
"11006",13
"11007",20
"11008",14
"11009",3
"11010",9
"11011",3
"11012",13
"11013",20
"11014",5
"11015",3
"11016",13
"11017",3
"11018",3
"11019",18
"11020",20
"11021",19
"11022",3
"11023",13
"11024",13
"11025",1
"11026",3
"11027",3
"11028",8
"11029",12
"11030",3
"11031",3
"11032",3
"11033",13
"11035",3
"11036",15
"11037",3
"11038",20
"11039",3
"11040",14
"11041",13
"11042",3
"11043",20
"11044",3
"11045",13
"11046",3
"11047",3
"11048",20
"11049",3
"11050",16
"11051",3
"11052",3
"11053",15
"11054",13
"11055",17
"11056",3
"11057",3
"11058",6
"11059",3
"11060",14
"11061",17
"11062",12
"11063",20
"11064",7
"11065",4
"11066",16
"11067",12
"11068",14
"11069",2
"11070",14
"11072",6
"11073",19
"11074",3
"11075",3
"11076",6
"11077",16
"11078",20
"11079",3
"11080",3
"11081",3
"11082",3
"11083",15
"11084",10
"11085",3
"11086",3
"11087",3
"11088",16
"11089",3
"11090",19
"11091",3
"11092",11
"11093",3
"11094",7
"11095",13
"11096",20
"11097",3
"11098",19
"11099",3
"11100",20
"11101",3
"11102",20
"11103",5
"11104",13
"11105",16
"11106",3
"11107",6
"11108",13
"11109",3
"11110",7
"11111",3
"11112",8
"11113",3
"11114",14
"11115",3
"11116",20
"11118",9
"11119",12
"11120",20
"11121",6
"11122",3
"11123",3
"11124",2
"11125",6
"11126",3
"11127",3
"11128",19
"11129",12
"11130",19
"11131",3
"11132",18
"11133",3
"11134",3
"11135",8
"11136",3
"11137",20
"11138",3
"11139",15
"11140",19
"11141",11
"11142",3
"11143",3
"11144",9
"11145",19
"11146",16
"11147",19
"11148",12
"11149",3
"11150",4
"11151",16
"11152",3
"11153",20
"11154",16
"11155",19
"11156",3
"11157",13
"11158",3
"11159",5
"11160",14
"11161",13
"11162",4
"11163",3
"11164",3
"11165",5
"11166",19
"11167",3
"11168",12
"11169",4
"11170",15
"11171",12
"11172",3
"11174",19
"11175",13
"11176",1
"11177",15
"11178",4
"11179",6
"11180",3
"11181",9
"11182",11
"11183",3
"11184",20
"11185",8
"11186",1
"11187",6
"11188",13
"11189",8
"11190",1
"11191",12
"11192",3
"11193",16
"11194",3
"11195",15
"11196",17
"11197",3
"11198",3
"11199",16
"11200",10
"11201",3
"11202",6
"11203",19
"11204",14
"11205",3
"11206",3
"11207",15
"11208",13
"11209",3
"11210",16
"11211",3
"11212",6
"11213",13
"11214",2
"11215",3
"11216",6
"11217",14
"11218",13
"11219",13
"11220",3
"11221",16
"11222",20
"11223",15
"11224",4
"11225",16
"11226",13
"11227",3
"11228",14
"11229",13
"11230",3
"11231",19
"11232",3
"11233",13
"11234",3
"11235",9
"11237",3
"11238",3
"11239",3
"11240",13
"11241",3
"11242",20
"11243",15
"11244",7
"11245",17
"11246",17
"11247",13
"11248",16
"11249",20
"11250",10
"11251",14
"11252",6
"11253",9
"11254",3
"11255",2
"11256",19
"11257",14
"11258",3
"11259",19
"11260",3
"11261",18
"11262",1
"11263",9
"11264",3
"11265",7
"11266",3
"11267",3
"11268",3
"11269",1
"11270",3
"11271",4
"11272",4
"11273",20
"11274",16
"11275",13
"11276",4
"11277",4
"11278",7
"11279",4
"11280",16
"11281",16
"11282",17
"11283",13
"11284",13
"11285",20
"11286",3
"11287",12
"11288",2
"11289",20
"11290",3
"11291",19
"11292",15
"11294",10
"11295",3
"11296",3
"11297",3
"11298",19
"11299",12
"11300",3
"11301",8
"11302",19
"11303",7
"11304",20
"11305",10
"11306",3
"11307",20
"11308",15
"11309",3
"11310",12
"11311",20
"11312",3
"11313",10
"11314",12
"11315",3
"11316",15
"11317",19
"11318",8
"11319",13
"11320",3
"11321",15
"11322",3
"11323",3
"11324",17
"11325",15
"11326",7
"11327",4
"11328",3
"11329",1
"11330",14
"11331",4
"11332",15
"11333",3
"11334",12
"11335",3
"11336",3
"11337",16
"11338",11
"11339",3
"11340",19
"11341",3
"11342",16
"11343",3
"11344",3
"11345",8
"11346",1
"11347",20
"11349",19
"11350",20
"11351",6
"11352",19
"11353",14
"11354",3
"11355",16
"11356",19
"11357",3
"11358",3
"11359",19
"11360",3
"11361",6
"11362",10
"11363",3
"11364",6
"11365",3
"11366",19
"11367",20
"11368",16
"11369",3
"11370",3
"11371",4
"11372",18
"11373",16
"11374",3
"11375",7
"11376",14
"11377",6
"11378",10
"11379",3
"11380",16
"11381",16
"11382",19
"11383",3
"11384",16
"11385",19
"11386",19
"11387",20
"11388",16
"11389",12
"11390",3
"11391",6
"11392",6
"11393",1
"11394",19
"11395",3
"11396",8
"11397",16
"11398",13
"11399",3
"11400",9
"11401",8
"11402",15
"11403",14
"11404",19
"11405",7
"11406",17
"11407",3
"11408",1
"11409",12
"11410",3
"11411",3
"11412",3
"11413",3
"11414",13
"11415",3
"11416",4
"11417",3
"11418",14
"11419",6
"11420",4
"11421",16
"11422",2
"11423",16
"11424",12
"11425",3
"11426",16
"11427",9
"11428",12
"11429",13
"11431",3
"11432",3
"11433",3
"11434",3
"11435",16
"11436",10
"11437",7
"11438",9
"11439",10
"11440",18
"11441",1
"11442",16
"11443",16
"11444",3
"11445",8
"11446",18
"11447",3
"11448",19
"11449",3
"11450",3
"11451",3
"11452",3
"11453",16
"11454",17
"11455",3
"11456",10
"11457",3
"11458",3
"11459",3
"11460",3
"11461",13
"11462",3
"11463",13
"11464",12
"11465",16
"11466",16
"11467",10
"11468",3
"11469",4
"11470",3
"11471",6
"11472",2
"11473",5
"11474",3
"11475",5
"11476",3
"11477",3
"11478",7
"11479",16
"11480",3
"11481",13
"11482",1
"11483",14
"11484",3
"11485",16
"11486",17
"11487",14
"11488",3
"11489",15
"11490",3
"11491",3
"11492",10
"11493",16
"11494",1
"11495",6
"11496",17
"11497",8
"11498",3
"11499",14
"11500",20
"11501",13
"11502",3
"11503",16
"11505",3
"11506",10
"11507",3
"11508",2
"11509",14
"11510",10
"11511",3
"11512",16
"11513",16
"11514",16
"11515",13
"11516",13
"11517",3
"11518",19
"11519",16
"11520",14
"11521",3
"11522",9
"11523",2
"11524",16
"11525",6
"11526",19
"11527",16
"11528",6
"11529",13
"11530",3
"11531",3
"11532",3
"11533",16
"11534",19
"11535",7
"11536",3
"11537",12
"11538",13
"11539",14
"11540",3
"11541",12
"11542",19
"11543",19
"11544",12
"11545",18
"11546",7
"11547",16
"11548",15
"11549",16
"11550",14
"11551",3
"11552",3
"11553",3
"11554",3
"11555",3
"11556",7
"11557",3
"11558",14
"11559",2
"11560",3
"11561",2
"11562",7
"11563",17
"11564",19
"11565",6
"11566",3
"11567",3
"11568",8
"11569",3
"11570",17
"11572",14
"11573",19
"11574",3
"11575",14
"11576",16
"11577",20
"11578",3
"11579",3
"11580",3
"11581",3
"11582",2
"11583",3
"11584",3
"11585",20
"11586",15
"11587",16
"11588",8
"11589",3
"11590",3
"11591",19
"11592",17
"11593",16
"11594",7
"11595",8
"11596",3
"11597",4
"11598",14
"11599",19
"11600",3
"11601",3
"11602",3
"11603",19
"11604",3
"11605",3
"11606",3
"11607",11
"11608",19
"11609",16
"11610",14
"11611",12
"11612",3
"11613",13
"11614",12
"11615",3
"11616",3
"11617",8
"11618",13
"11619",7
"11620",3
"11621",19
"11622",2
"11623",3
"11624",16
"11625",13
"11626",3
"11627",2
"11629",15
"11630",15
"11631",8
"11632",14
"11633",12
"11634",6
"11635",1
"11636",19
"11637",8
"11638",17
"11639",17
"11640",3
"11641",10
"11642",19
"11643",14
"11644",3
"11645",3
"11646",3
"11647",20
"11648",3
"11649",17
"11650",3
"11651",12
"11652",3
"11653",8
"11654",8
"11655",12
"11656",8
"11657",18
"11658",12
"11659",12
"11660",13
"11661",3
"11662",6
"11663",3
"11664",19
"11665",3
"11666",3
"11667",6
"11668",7
"11669",19
"11670",10
"11671",3
"11672",18
"11673",11
"11674",16
"11675",19
"11676",3
"11677",3
"11678",19
"11679",8
"11680",16
"11681",3
"11682",16
"11683",6
"11684",6
"11685",9
"11686",3
"11687",6
"11688",19
"11689",6
"11690",3
"11691",14
"11692",3
"11693",15
"11694",13
"11695",6
"11696",3
"11697",16
"11698",8
"11699",19
"11700",9
"11701",3
"11702",13
"11703",3
"11704",6
"11705",3
"11706",17
"11707",17
"11708",3
"11710",3
"11711",14
"11712",6
"11713",12
"11714",3
"11715",15
"11716",3
"11717",17
"11718",12
"11719",5
"11720",8
"11721",3
"11722",2
"11723",16
"11724",12
"11725",20
"11726",10
"11727",9
"11728",3
"11729",19
"11730",3
"11731",14
"11732",6
"11733",16
"11734",5
"11735",3
"11736",3
"11737",19
"11738",3
"11739",4
"11740",18
"11741",14
"11742",20
"11743",15
"11744",1
"11745",20
"11746",6
"11747",18
"11748",6
"11749",8
"11750",15
"11751",12
"11752",3
"11753",15
"11754",3
"11755",3
"11756",16
"11757",6
"11758",1
"11759",11
"11760",14
"11761",14
"11762",3
"11763",6
"11764",14
"11765",13
"11766",19
"11767",12
"11768",3
"11769",3
"11770",16
"11771",20
"11772",18
"11773",3
"11774",19
"11775",16
"11776",3
"11777",3
"11778",3
"11779",3
"11780",3
"11781",12
"11782",14
"11783",16
"11784",8
"11785",3
"11786",3
"11787",3
"11789",16
"11790",13
"11791",3
"11792",16
"11793",8
"11794",15
"11795",3
"11796",12
"11797",10
"11798",13
"11799",3
"11800",18
"11801",13
"11802",7
"11803",16
"11804",14
"11805",3
"11806",17
"11807",3
"11808",13
"11809",3
"11810",7
"11811",8
"11812",14
"11813",13
"11814",3
"11815",18
"11816",17
"11817",6
"11818",6
"11819",3
"11820",16
"11821",14
"11822",9
"11823",3
"11824",15
"11825",16
"11826",16
"11827",3
"11828",10
"11829",3
"11830",3
"11831",13
"11832",6
"11833",19
"11834",2
"11835",19
"11836",17
"11837",19
"11838",3
"11839",6
"11840",17
"11841",3
"11842",18
"11843",14
"11844",3
"11845",3
"11846",3
"11848",3
"11849",17
"11850",17
"11851",4
"11852",3
"11853",13
"11854",9
"11855",16
"11856",3
"11857",7
"11858",3
"11859",3
"11860",16
"11861",13
"11862",12
"11863",6
"11864",16
"11865",3
"11866",8
"11867",14
"11869",13
"11870",13
"11871",3
"11872",15
"11873",3
"11874",3
"11875",16
"11876",3
"11877",3
"11878",3
"11879",2
"11880",14
"11881",3
"11882",16
"11883",15
"11884",2
"11885",6
"11886",17
"11887",14
"11888",4
"11889",3
"11890",15
"11891",3
"11892",3
"11893",3
"11894",12
"11895",3
"11896",3
"11897",6
"11898",13
"11899",1
"11900",13
"11901",12
"11902",3
"11903",17
"11904",3
"11905",2
"11906",3
"11907",12
"11908",3
"11909",3
"11910",19
"11911",3
"11912",1
"11913",3
"11914",13
"11915",9
"11916",3
"11917",3
"11918",3
"11919",2
"11920",3
"11921",3
"11922",3
"11923",19
"11924",3
"11925",12
"11926",14
"11927",3
"11928",3
"11929",20
"11930",1
"11931",3
"11932",7
"11933",3
"11934",15
"11935",7
"11936",3
"11937",3
"11938",16
"11939",16
"11940",20
"11941",6
"11943",3
"11944",13
"11945",3
"11946",16
"11947",13
"11948",3
"11949",16
"11950",3
"11951",16
"11952",12
"11953",20
"11954",3
"11955",3
"11956",3
"11957",16
"11958",3
"11959",14
"11960",17
"11961",17
"11962",3
"11963",13
"11964",20
"11965",7
"11966",12
"11967",5
"11968",3
"11969",3
"11970",14
"11971",6
"11972",19
"11973",3
"11974",12
"11975",3
"11976",3
"11977",12
"11978",3
"11979",11
"11980",3
"11981",19
"11982",3
"11983",16
"11984",3
"11985",3
"11986",8
"11987",3
"11988",12
"11989",9
"11990",3
"11991",8
"11992",3
"11993",13
"11994",3
"11995",19
"11996",9
"11997",12
"11998",18
"11999",12
"12000",14
"12001",16
"12002",13
"12003",3
"12004",7
"12005",3
"12006",12
