"","term","topic1","topic10","topic11","topic12","topic13","topic14","topic15","topic16","topic17","topic18","topic19","topic2","topic20","topic21","topic22","topic23","topic24","topic25","topic3","topic4","topic5","topic6","topic7","topic8","topic9","log_ratio"
"150","love",5.70258726384161e-06,0.0340592123370675,0.0001664677650413,6.31371971293621e-05,0.000303068119016633,5.84239346926636e-05,5.19996464024045e-06,5.5444973635915e-06,0.00370511370034156,2.68442683460441e-06,0.00556401503943883,0.00405196432183428,5.31583296686303e-05,4.4022028623123e-06,0.0023575072582418,5.2932738369354e-06,0.0113630903389707,9.11419170790839e-06,4.80194382686112e-06,0.000894104714757373,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,0.0089524855746635,3.97385923145563e-05,9.47278913715933
"151","luck",5.70258726384161e-06,4.10797398830871e-06,4.92369445896804e-05,3.00653319663629e-06,5.94251213758104e-06,0.000377099942107192,5.19996464024045e-06,5.5444973635915e-06,0.000273459911313198,2.68442683460441e-06,7.21662132222937e-06,0.00111575829151958,4.83257542442093e-06,0.000400600460470419,7.58040919048811e-06,5.2932738369354e-06,6.35502256033009e-05,9.11419170790839e-06,4.80194382686112e-06,0.000119988078603803,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,7.61219219382475
"152","lucky",5.70258726384161e-06,4.10797398830871e-06,0.000377483241854217,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,0.000151549047766817,0.0010505092686237,4.83257542442093e-06,4.4022028623123e-06,0.00220589907443204,0.000375822442422414,0.000637052261535528,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,0.000111990578341022,7.52525655705347
"153","lunch",0.00183053051169316,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,0.00327432418780715,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.8981549498925e-05,5.63729635266926e-05,7.21662132222937e-06,6.52490228958822e-06,4.83257542442093e-06,4.4022028623123e-06,0.000614013144429536,5.2932738369354e-06,0.00104005369219061,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,0.000531981855763881,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,0.000220368557380721,-8.13208980818345
"154","major",5.70258726384161e-06,4.10797398830871e-06,2.57907804993564e-05,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.71996110426449e-05,5.5444973635915e-06,5.36195904535681e-06,0.00043219272037131,7.21662132222937e-06,0.00111575829151958,4.83257542442093e-06,4.84242314854353e-05,7.58040919048811e-06,5.82260122062894e-05,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,0.000158693910411482,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,7.61219219382475
"155","mean",0.000404883695732754,4.10797398830871e-06,2.3446164090324e-06,0.00243829842247203,0.000124792754889202,5.31126679024214e-06,5.19996464024045e-06,0.000282769365543167,5.36195904535681e-06,0.00180125040601956,7.21662132222937e-06,0.00209449363495782,4.83257542442093e-06,4.84242314854353e-05,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,0.000436976888244361,0.00221010299621844,4.06093019667085e-06,5.72905029533254e-06,0.00165188734292688,5.66254622053353e-06,3.97385923145563e-05,2.37102204655647
"156","mee",0.0126654463129922,0.0216531308923752,0.000776068031389724,3.00653319663629e-06,0.000243642997640822,0.0336787427169254,0.0190370705479203,5.5444973635915e-06,0.010353942916584,2.68442683460441e-06,7.21662132222937e-06,6.52490228958822e-06,0.000149809838157049,4.4022028623123e-06,7.58040919048811e-06,0.00503390341892557,1.55000550251953e-06,0.00356364895779218,0.00221369610418297,3.87058318076785e-06,4.06093019667085e-06,0.000349472068015285,0.000172585244783406,0.000232164395041874,0.0679204794641793,-10.9226539986081
"157","mile",0.00148837527586266,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.71996110426449e-05,6.09894709995065e-05,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,6.52490228958822e-06,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,6.22880084258688e-05,3.6125993013233e-06,-7.83356631763103
"158","miles",0.0020016081296084,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,6.52490228958822e-06,4.83257542442093e-06,0.00114897494706351,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,0.000119988078603803,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,0.000118913470631204,3.6125993013233e-06,-8.26098754136571
"159","minutes",0.00530910874263653,4.10797398830871e-06,7.26831086800044e-05,3.30718651629992e-05,0.00458167685807498,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,0.000273459911313198,0.00188178321105769,7.21662132222937e-06,6.52490228958822e-06,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,0.00191087185513368,1.55000550251953e-06,0.000373681860024244,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,9.04017948865458e-05,5.66254622053353e-06,3.6125993013233e-06,-9.66829767861994
"160","missing",0.00165945289377791,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,6.52490228958822e-06,4.83257542442093e-06,9.24462601085583e-05,7.58040919048811e-06,0.000534620657530476,0.000544051931384356,9.11419170790839e-06,0.000725093517856028,3.87058318076785e-06,4.06093019667085e-06,0.000177600559155309,0.000830052843958284,5.66254622053353e-06,3.6125993013233e-06,-7.99053566396943
"161","more",5.70258726384161e-06,0.000907862251416224,0.0222762005022168,0.00451280632815107,5.94251213758104e-06,0.00595393007186144,5.71996110426449e-05,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,0.00431296041341781,0.00150293095699491,4.84242314854353e-05,7.58040919048811e-06,5.2932738369354e-06,0.00310156101054159,0.00155852678205233,4.80194382686112e-06,3.87058318076785e-06,0.00028832604396363,5.72905029533254e-06,0.00206280459241118,0.0201077016291145,3.6125993013233e-06,9.56284614044654
"162","morning",0.00257186685599256,4.51877138713958e-05,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,0.0018906736009847,0.000112601139952493,0.000217438573602957,7.21662132222937e-06,0.00411721334473016,4.83257542442093e-06,0.00282181203474219,7.58040919048811e-06,0.000111158750575644,0.0013965549577701,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,0.00747617249207104,5.72905029533254e-06,8.21834498968598e-06,0.00028878985724721,0.00235180214516146,0.678852250666021
"163","moving",0.00103216829475533,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,6.53676335133915e-05,5.31126679024214e-06,5.19996464024045e-06,0.00355402281006215,0.000219840320859629,2.68442683460441e-06,7.21662132222937e-06,0.000528517085456645,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,1.70500605277149e-05,9.11419170790839e-06,4.80194382686112e-06,4.25764149884463e-05,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,-0.965656205259727
"164","music",5.70258726384161e-06,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,0.001442003405999,4.83257542442093e-06,0.000312556403224173,7.58040919048811e-06,5.2932738369354e-06,0.000218550775855254,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.46702321633793e-05,5.72905029533254e-06,0.00444612463942011,0.000175538932836539,0.000148116571354255,7.98224223833028
"165","must",5.70258726384161e-06,4.10797398830871e-06,0.00122154514910588,0.000544182508591169,0.000421918361768254,0.000536437945814456,5.19996464024045e-06,5.5444973635915e-06,0.00118499294902386,0.000110061500218781,7.21662132222937e-06,0.001442003405999,4.83257542442093e-06,0.00114897494706351,7.58040919048811e-06,5.2932738369354e-06,7.90502806284963e-05,9.11419170790839e-06,5.28213820954723e-05,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,9.04017948865458e-05,5.66254622053353e-06,3.6125993013233e-06,7.98224223833028
"166","myy",0.0145473001100599,0.0354970032329755,0.00560597783399647,3.00653319663629e-06,5.94251213758104e-06,0.0594914993175022,0.0410849206225398,0.000504549260086827,0.022525589949544,0.00118383223406054,7.21662132222937e-06,6.52490228958822e-06,0.0124728771704304,9.24462601085583e-05,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,0.00693589988971828,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,6.3019553248658e-05,8.21834498968598e-06,0.00130804817694324,0.129623675530781,-11.1225075046636
"167","need",0.00108919416739375,4.10797398830871e-06,0.00204216089226722,0.00634679157809921,0.00137272030378122,0.00313895867303311,0.00364517521280855,5.5444973635915e-06,0.00290081984353803,2.68442683460441e-06,0.000151549047766817,6.52490228958822e-06,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,0.000148860258632694,0.00097151637837273,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,0.00413932128721001,0.000617754480526283,-7.38308914909689
"168","needed",0.00462479827097554,0.00012734719363757,0.000822960359570372,3.00653319663629e-06,0.000600193725895685,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,0.000110061500218781,7.21662132222937e-06,6.52490228958822e-06,0.000149809838157049,4.4022028623123e-06,7.58040919048811e-06,5.82260122062894e-05,0.000172050610779668,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,0.0021827681625217,8.21834498968598e-06,5.66254622053353e-06,0.00141252632681741,-9.46921842527842
"169","new",5.70258726384161e-06,4.51877138713958e-05,2.3446164090324e-06,3.00653319663629e-06,0.000719043968647306,5.31126679024214e-06,0.0133691090900582,0.00948663498910506,0.00177480844401311,2.68442683460441e-06,0.00339902864277003,0.010837862703006,4.83257542442093e-06,4.4022028623123e-06,0.00599610366967609,5.2932738369354e-06,0.0033960620560203,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,0.00266705926987129,3.6125993013233e-06,10.8921760369012
"170","nothing",0.00405453954459138,4.51877138713958e-05,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,0.00225738475809522,0.000727479672177795,0.000584546327100578,6.52490228958822e-06,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,0.0014344772098095,1.55000550251953e-06,9.11419170790839e-06,0.000196879696901306,0.000236105574026839,0.00304975857769981,6.3019553248658e-05,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,-9.27936607068056
"171","noticed",0.00194458225696999,4.10797398830871e-06,4.92369445896804e-05,0.000243529188927539,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,0.000227324391907251,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,6.52490228958822e-06,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,0.000584458060295945,0.00028832604396363,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,-8.21928825008532
"172","now",5.70258726384161e-06,4.10797398830871e-06,0.00863053300164827,0.000213463856961177,5.94251213758104e-06,0.00106756462483867,5.19996464024045e-06,0.00532826196641143,0.00526008182349503,0.00636477602484706,7.21662132222937e-06,0.0010505092686237,0.00309768084705382,4.4022028623123e-06,0.00266072362586132,5.2932738369354e-06,0.000869553086913458,9.11419170790839e-06,4.80194382686112e-06,0.00669997948590914,4.06093019667085e-06,0.00928679052873405,0.0105276999317877,6.22880084258688e-05,7.58645853277892e-05,7.52525655705347
"173","off",0.00490992763416762,4.10797398830871e-06,0.00302689978406083,0.000634378504490257,5.94251213758104e-06,0.000695775949521721,5.19996464024045e-06,5.5444973635915e-06,0.00209652598673451,0.00437830016723979,0.0131414674277797,6.52490228958822e-06,0.00130962794001807,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,0.0047290667881871,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,0.00666398645273686,5.72905029533254e-06,9.04017948865458e-05,0.000232164395041874,3.97385923145563e-05,-9.55552974845799
"174","old",0.00017678020517909,4.10797398830871e-06,0.00361305388631893,3.00653319663629e-06,5.94251213758104e-06,0.000111536602595085,5.71996110426449e-05,0.00288868312643117,0.000863275406302447,0.00228444723624835,7.21662132222937e-06,0.00444345845920957,0.00314600660129803,4.4022028623123e-06,7.58040919048811e-06,0.00334005579110624,1.55000550251953e-06,9.11419170790839e-06,0.000148860258632694,3.87058318076785e-06,4.06093019667085e-06,0.00401606425702811,0.00370647359034838,5.66254622053353e-06,0.00105126639668508,4.65165435656405
"175","only",0.00570828985110544,4.10797398830871e-06,0.00621557810034489,3.00653319663629e-06,0.000124792754889202,0.00239538132239921,0.00442516990884462,0.00416391752005722,0.00241824352945592,2.95286951806485e-05,7.21662132222937e-06,6.52490228958822e-06,0.00010148408391284,0.00119299697568663,7.58040919048811e-06,0.000217024227314352,1.55000550251953e-06,0.000191398025866076,4.80194382686112e-06,0.0053452753726404,4.46702321633793e-05,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,-9.77288657989714
"176","onto",0.00108919416739375,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,0.000421918361768254,5.31126679024214e-06,5.19996464024045e-06,0.000227324391907251,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,6.52490228958822e-06,0.00121297643152965,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,0.000450763251830464,0.000120310056201983,8.21834498968598e-06,5.66254622053353e-06,0.00032874653642042,-7.38308914909689
"177","order",5.70258726384161e-06,4.10797398830871e-06,0.000213360093221949,3.00653319663629e-06,0.00172927103203608,0.00297962066932584,5.19996464024045e-06,5.5444973635915e-06,5.8981549498925e-05,0.000834856745561971,0.00101754360643434,0.00157250145179076,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,5.28213820954723e-05,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,8.10722901516881
"178","other",0.00644962619540486,4.10797398830871e-06,0.00497293140355772,0.00373110769702564,0.0018481212747877,0.000748888617424142,5.19996464024045e-06,5.5444973635915e-06,0.00257910230081663,0.00617686614642475,7.21662132222937e-06,0.00379096823025075,0.00188953699094859,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,0.00365956299144862,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,0.000735028365597424,0.000578634079828587,9.04017948865458e-05,0.00623446338880741,3.6125993013233e-06,-0.766649181646438
"179","our",5.70258726384161e-06,4.10797398830871e-06,0.000119575436860652,0.0150657378483445,0.00196697151753932,5.31126679024214e-06,5.19996464024045e-06,0.026508241895331,0.000434318682673902,2.68442683460441e-06,7.21662132222937e-06,0.0514227549442447,4.83257542442093e-06,0.0185376762531971,7.58040919048811e-06,5.2932738369354e-06,0.0120450927600793,9.11419170790839e-06,4.80194382686112e-06,4.25764149884463e-05,4.06093019667085e-06,0.0155887458535999,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,13.1385026647936
"180","out",0.018938292303218,4.10797398830871e-06,0.00797404040711919,0.00760953552068645,0.00577017928559119,0.00988426749664062,0.00348917627360134,0.016029141878143,0.00472388591895935,0.00351928358016638,7.21662132222937e-06,6.52490228958822e-06,0.0035326126352517,0.00651966243908452,7.58040919048811e-06,5.2932738369354e-06,0.0128355955663643,9.11419170790839e-06,0.00610327060394047,3.87058318076785e-06,0.0146234096382117,0.00103695810345519,8.21834498968598e-06,5.66254622053353e-06,0.000437124515460118,-11.5030623285639
"181","outside",0.00445372065306029,4.10797398830871e-06,0.000588498718667132,3.00653319663629e-06,6.53676335133915e-05,5.31126679024214e-06,5.19996464024045e-06,0.00144711381189738,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,7.17739251854704e-05,4.83257542442093e-06,0.00123701900430976,8.33845010953692e-05,5.2932738369354e-06,1.55000550251953e-06,0.00028253994294516,4.80194382686112e-06,0.000119988078603803,0.00118173068723122,0.00092237709754854,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,-5.95540744056583
"182","own",5.70258726384161e-06,4.10797398830871e-06,0.000260252421402596,0.00418208767652108,0.000124792754889202,0.00345763468044763,5.19996464024045e-06,0.000227324391907251,0.00204290639628094,0.00161334052759725,7.21662132222937e-06,0.00209449363495782,5.31583296686303e-05,0.000708754660832281,7.58040919048811e-06,0.0015403426865482,0.00122605435249295,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,0.00183147951869855,0.002411930174335,0.00329555634086408,5.66254622053353e-06,3.6125993013233e-06,8.52076916606115
"183","pack",0.00126027178530899,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,0.000303068119016633,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,0.000916894996756015,2.68442683460441e-06,7.21662132222937e-06,6.52490228958822e-06,0.000343112855133887,0.000664732632209158,7.58040919048811e-06,5.2932738369354e-06,4.80501705781055e-05,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,6.3019553248658e-05,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,-7.59356288045258
"184","parking",0.00308509970973831,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,6.52490228958822e-06,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,0.000172585244783406,5.66254622053353e-06,3.6125993013233e-06,-8.88514510488796
"185","parties",5.70258726384161e-06,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,0.000323987274204771,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,0.00196399558916605,0.000149809838157049,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,0.000830052843958284,5.66254622053353e-06,3.6125993013233e-06,8.42795935569855
"186","phone",0.00416859128986821,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,8.32172318727368e-05,7.21662132222937e-06,6.52490228958822e-06,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,0.00529534538229477,4.80194382686112e-06,3.87058318076785e-06,0.000125888836096796,5.72905029533254e-06,9.04017948865458e-05,5.66254622053353e-06,0.00386909385171725,-9.31938791701358
"187","pick",0.00388346192667613,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,0.00119444493965379,5.31126679024214e-06,0.00151318971030997,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,0.000463268062560763,0.000633067380599143,0.000356578431847296,7.58040919048811e-06,5.2932738369354e-06,3.25501155529102e-05,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,0.000234891062108634,8.21834498968598e-06,0.000515291706068551,3.6125993013233e-06,-3.06742418956854
"188","picked",5.70258726384161e-06,4.51877138713958e-05,0.000143021600950976,3.00653319663629e-06,5.94251213758104e-06,5.84239346926636e-05,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,0.00150725242889488,0.001986188499437,4.4022028623123e-06,0.00167527043109787,0.000111158750575644,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,9.04017948865458e-05,6.22880084258688e-05,0.000473250508473352,8.04608872035491
"189","point",0.00103216829475533,4.10797398830871e-06,0.0007526218672994,3.30718651629992e-05,5.94251213758104e-06,5.31126679024214e-06,0.000109199257445049,0.000282769365543167,0.000327079501766765,0.00521047248596716,7.21662132222937e-06,6.52490228958822e-06,5.31583296686303e-05,4.4022028623123e-06,7.58040919048811e-06,5.82260122062894e-05,0.000358051271082012,9.11419170790839e-06,0.000965190709199083,3.87058318076785e-06,4.06093019667085e-06,0.000635924582781912,8.21834498968598e-06,5.66254622053353e-06,0.000653880473539517,-7.30550620814435
"190","posted",0.000575961313648002,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,0.00186425464337499,5.71996110426449e-05,6.09894709995065e-05,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,0.001442003405999,0.00116465067728545,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,9.45503356536915e-05,0.000100256108786992,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,1.32403075557849
"191","probably",0.00177350463905474,4.10797398830871e-06,2.3446164090324e-06,9.32025290957251e-05,0.000124792754889202,5.31126679024214e-06,0.00582916036170954,0.000116434444635422,5.36195904535681e-06,0.00494202980250672,7.21662132222937e-06,6.52490228958822e-06,0.000729718889087561,0.000532666546339788,7.58040919048811e-06,0.00355178674458366,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,0.000313517237642196,4.06093019667085e-06,5.72905029533254e-06,9.04017948865458e-05,5.66254622053353e-06,3.6125993013233e-06,-8.08643109119175
"192","pull",0.00108919416739375,4.10797398830871e-06,0.000400929405944541,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.95286951806485e-05,7.21662132222937e-06,6.52490228958822e-06,0.00116465067728545,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,1.70500605277149e-05,9.11419170790839e-06,4.80194382686112e-06,0.000352223069449874,0.00134416789509805,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,0.000148116571354255,-7.38308914909689
"193","pulled",0.00542316048791336,4.10797398830871e-06,0.000189913929131624,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,0.000116434444635422,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,6.52490228958822e-06,4.83257542442093e-06,9.24462601085583e-05,7.58040919048811e-06,0.000217024227314352,0.000141050500729278,0.000100256108786992,4.80194382686112e-06,3.87058318076785e-06,8.52795341300878e-05,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,-9.69896185192171
"194","purse",0.00137432353058583,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,0.00177480844401311,2.68442683460441e-06,7.21662132222937e-06,6.52490228958822e-06,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,8.52795341300878e-05,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,-7.71854965729111
"195","putting",5.70258726384161e-06,4.51877138713958e-05,0.000424375570034865,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,0.000109199257445049,0.000837219101902317,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,0.00176824852047841,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,0.000533015764781584,4.25764149884463e-05,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,6.22880084258688e-05,3.6125993013233e-06,8.27648872029272
"196","quick",0.00108919416739375,4.10797398830871e-06,0.000822960359570372,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,6.09894709995065e-05,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,6.52490228958822e-06,0.000439764363622305,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,0.000714552536661505,0.000191398025866076,5.28213820954723e-05,3.87058318076785e-06,4.06093019667085e-06,6.3019553248658e-05,8.21834498968598e-06,5.66254622053353e-06,7.58645853277892e-05,-7.38308914909689
"197","real",0.000119754332540674,0.00152405834966253,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.71996110426449e-05,0.000892664075538232,0.000702416634941742,0.00196231601609582,0.000295881474211404,0.00255123679522899,5.31583296686303e-05,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,0.000761052701737091,0.00028253994294516,4.80194382686112e-06,0.000313517237642196,4.06093019667085e-06,0.000693215085735237,0.00107660319364886,5.66254622053353e-06,3.97385923145563e-05,4.41304705346744
"198","remember",5.70258726384161e-06,0.00209917470802575,0.00403508483994476,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,0.0021597426578537,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,0.000390928901257552,4.46702321633793e-05,5.72905029533254e-06,0.000830052843958284,5.66254622053353e-06,0.00430260576787604,8.56502708574607
"199","rest",0.00143134940322424,4.10797398830871e-06,2.3446164090324e-06,0.000514117176624806,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,0.000282769365543167,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,0.00268173484102076,4.83257542442093e-06,0.00141310711880225,7.58040919048811e-06,0.000111158750575644,1.55000550251953e-06,9.11419170790839e-06,0.000533015764781584,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,0.000254768694680265,5.66254622053353e-06,0.00112351838271154,0.905790708669764
