"","term","topic1","topic10","topic11","topic12","topic13","topic14","topic15","topic16","topic17","topic18","topic19","topic2","topic20","topic3","topic4","topic5","topic6","topic7","topic8","topic9","log_ratio"
"122","heavenly",0.00176151463902128,6.36850484874801e-05,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,0.000370454032075898,5.28387625161819e-06,4.79522221495673e-05,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,7.63968468937737e-05,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,7.54328818789645e-05,7.011393514461e-06,6.51444578352496e-06,-4.52715955860598
"123","held",0.00101473785938633,5.78954986249819e-06,6.4145739119279e-06,7.03077562238344e-05,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,0.00214041282503978,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,7.63968468937737e-05,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,0.000709106589580605,5.71314308566858e-06,6.8575347162695e-06,7.7125328659071e-05,0.000136803361454024,-3.73145017356712
"124","help",0.00861428979331854,0.000179476045737444,0.00225151544308669,0.00384136013550222,0.000127640176265005,0.00055116331601536,0.00243586695199598,4.79522221495673e-05,0.00174076348008234,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,0.000147239263803681,0.000267092277124524,-10.2765065709805
"125","helped",0.00101473785938633,0.000121580547112462,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,0.000963403735914035,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,0.0032261060713954,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,0.000966912394994,7.011393514461e-06,6.51444578352496e-06,-7.19088179220441
"126","highlights",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,0.00054284086720504,0.00132652706879189,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,8.23829607724739
"127","holding",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,0.000396695655964602,7.94539347755427e-05,0.000130511792672695,0.000944945213282847,0.00195159217974095,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,0.00179512569074009,0.000291370297369098,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,8.79529356943257
"128","holidays",4.39280458608799e-06,5.78954986249819e-06,7.0560313031207e-05,6.39161420216676e-06,0.000613888466798359,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.00104872035281453,6.19214217158426e-06,5.60495274005758e-05,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,7.89927198853672
"129","holland",0.00114652199696896,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,7.37191301142647e-05,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,7.54328818789645e-05,7.7125328659071e-05,6.51444578352496e-06,-7.36703874735824
"130","holy",0.00145401831799512,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.60495274005758e-05,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-7.70982015759558
"131","homes",0.00154187440971688,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,0.000177107435655726,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-7.79445997109292
"132","honor",0.0017175865931604,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,0.000370454032075898,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,0.000873092046193381,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,0.000291370297369098,0.000212583576204354,0.000147239263803681,0.000397381192795023,-7.95015754809571
"133","hope",0.00707680818818775,5.78954986249819e-06,6.4145739119279e-06,0.00243520501102553,0.00578027655371524,9.03546419697311e-06,5.28387625161819e-06,0.000135138080603326,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.81135638874269e-05,5.09541158187053e-06,0.000337849027855984,6.38834765387932e-06,0.0010912103293627,6.8575347162695e-06,7.011393514461e-06,0.00385003745806325,-9.99287352949493
"134","hot",4.39280458608799e-06,5.78954986249819e-06,0.000134706052150486,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,0.000341788694166136,0.00118762371080321,0.00718907706120932,0.00311329647652289,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,0.000898337047831305,7.011393514461e-06,6.51444578352496e-06,8.07871976409754
"135","husband",0.000311889125612247,0.000758431031987263,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,0.00090354283902671,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.00278501232767302,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,7.02718241926725e-05,0.00554746193618419,6.8575347162695e-06,0.00175985977212971,6.51444578352496e-06,3.15857855616188
"136","imagine",4.39280458608799e-06,0.000237371544362426,6.4145739119279e-06,6.39161420216676e-06,0.000309983285215013,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.94539347755427e-05,6.21484727012834e-06,6.70173910129679e-06,0.00139597874778623,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,6.28445739423544e-05,0.000418309617692439,7.011393514461e-06,6.51444578352496e-06,8.31191894039057
"137","important",0.00220079509763008,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,0.000274771303153168,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,0.00131973605278944,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-8.30779954398357
"138","incredible",0.00136616222627336,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.94539347755427e-05,6.83633199714117e-05,7.37191301142647e-05,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-7.61990352091896
"139","inspired",0.001497946363856,6.36850484874801e-05,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.79522221495673e-05,7.22308497959479e-06,0.000503402628880395,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,0.000527670108465522,-7.75276067981253
"140","inspiring",0.00167365854729952,0.000121580547112462,6.4145739119279e-06,6.39161420216676e-06,0.00055310743048169,9.03546419697311e-06,0.000110961401283982,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,7.37191301142647e-05,0.000145848525888113,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,0.00011997600479904,0.000144008229041659,7.011393514461e-06,6.51444578352496e-06,-3.52046251550292
"141","invited",4.39280458608799e-06,0.000179476045737444,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.83633199714117e-05,6.70173910129679e-06,0.00181268882175227,6.19214217158426e-06,5.09541158187053e-06,0.000470338842701467,0.00109240744881336,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,8.68877324578153
"142","jesse",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.00285446400666736,6.19214217158426e-06,0.000259865990675397,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,9.34386183289333
"143","jesus",0.00813108128884887,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-10.1932219306589
"144","jewelry",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.94539347755427e-05,6.21484727012834e-06,6.70173910129679e-06,0.00153488210577491,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,7.54328818789645e-05,7.011393514461e-06,6.51444578352496e-06,8.44876980860307
"145","jones",4.39280458608799e-06,5.78954986249819e-06,0.000583726225985439,6.39161420216676e-06,0.000370764321531682,9.03546419697311e-06,5.81226387678001e-05,4.79522221495673e-05,7.22308497959479e-06,6.21484727012834e-06,0.00101196260429581,0.00584088620342397,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,7.54328818789645e-05,7.011393514461e-06,6.51444578352496e-06,10.3768292394668
"146","jordan",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.00111817203180887,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,7.99178412732626
"147","joy",0.00220079509763008,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,0.000370454032075898,5.81226387678001e-05,4.79522221495673e-05,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,7.63968468937737e-05,6.81135638874269e-05,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,0.00154826177621619,6.8575347162695e-06,7.011393514461e-06,0.000462525650630272,-4.84836792534627
"148","katie",9.22488963078478e-05,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.81226387678001e-05,4.35929292268794e-06,7.22308497959479e-06,0.000441254156179112,6.70173910129679e-06,0.00125707538979755,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,0.000212583576204354,7.011393514461e-06,6.51444578352496e-06,3.76839571351609
"149","katy",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.00229885057471264,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,0.000217353198948291,6.51444578352496e-06,9.03155465601886
"150","keep",0.00162973050143864,5.78954986249819e-06,6.4145739119279e-06,0.00531143140200057,6.07810363166692e-06,9.03546419697311e-06,0.000639349026445801,4.35929292268794e-06,7.22308497959479e-06,0.00106273888319195,6.70173910129679e-06,7.63968468937737e-05,6.19214217158426e-06,0.000361774222312807,0.000337849027855984,6.38834765387932e-06,6.28445739423544e-05,6.8575347162695e-06,7.011393514461e-06,0.00189570372300576,-4.41497650877186
"151","know",0.0188055964330427,0.0211955420466059,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,0.000745439089779638,0.00419661237314457,6.83633199714117e-05,6.70173910129679e-06,0.00146543042678057,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,0.0189733481875054,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-3.68176568227809
"152","knowledge",0.0017175865931604,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,0.000223915634367438,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-7.95015754809571
"153","knows",0.00299149992312592,0.000121580547112462,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,0.00145470973571267,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,7.63968468937737e-05,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,0.000198038777270259,0.000405633159082469,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-5.29121212016313
"154","latterday",0.00307935601484768,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.93901061667043e-05,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,7.63968468937737e-05,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,7.02718241926725e-05,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-5.33297176616168
"155","laughed",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.68591399483362e-05,9.03546419697311e-06,5.28387625161819e-06,0.00161729767431723,7.22308497959479e-06,6.21484727012834e-06,7.37191301142647e-05,0.00160433378476925,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,0.000708150744960561,7.16589036187746e-05,8.5126162906277
"156","leaders",0.00202508291418656,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,0.000462764589939155,6.8575347162695e-06,7.7125328659071e-05,6.51444578352496e-06,-8.18775569121769
"157","learn",0.00242043532693448,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,0.00106205912657526,4.35929292268794e-06,7.94539347755427e-05,0.000379105683477829,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,0.0002053592130105,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-8.44504125935951
"158","left",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,0.00785108655376098,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.00174323714275793,0.000563484937614167,0.000107003643219281,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,0.000761186353505915,7.011393514461e-06,6.51444578352496e-06,8.63241080316241
"159","letter",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,0.000368377333959334,6.21484727012834e-06,0.00107897999530878,0.00167378546376359,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,0.000287467134092901,7.16589036187746e-05,8.5737565854416
"160","life",0.0155988490851984,5.78954986249819e-06,6.4145739119279e-06,7.03077562238344e-05,6.07810363166692e-06,0.000189744748136436,0.0178647856067211,4.79522221495673e-05,7.22308497959479e-06,6.21484727012834e-06,0.000944945213282847,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,7.02718241926725e-05,0.00406204473391036,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-11.1331423958093
"161","light",0.00154187440971688,5.78954986249819e-06,6.4145739119279e-06,0.000198140040267169,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,0.000527474443645241,7.22308497959479e-06,6.21484727012834e-06,0.000274771303153168,6.94516789943397e-06,0.00118269915477259,0.00178848946523655,6.62449074227419e-06,7.02718241926725e-05,5.71314308566858e-06,6.8575347162695e-06,0.000918492550394391,6.51444578352496e-06,-7.79445997109292
"162","lindsay",4.83208504469679e-05,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.00542417612945793,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,6.81061436871632
"163","lip",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.68591399483362e-05,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.00132652706879189,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,8.23829607724739
"164","lisa",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.00264610896968434,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,9.23451443670496
"165","listen",0.00255221946451712,5.78954986249819e-06,6.4145739119279e-06,0.000262056182288837,6.07810363166692e-06,9.03546419697311e-06,0.00143193046418853,4.35929292268794e-06,7.22308497959479e-06,6.83633199714117e-05,0.00168213651442549,6.94516789943397e-06,0.000130034985603269,5.09541158187053e-06,6.62449074227419e-06,0.000198038777270259,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-8.52152710419289
"166","listening",0.00110259395110809,6.36850484874801e-05,0.00109689213893967,0.00109296602857052,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.000145848525888113,6.19214217158426e-06,0.000514636569768923,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-2.91835888196037
"167","live",0.00488040589514375,5.78954986249819e-06,6.4145739119279e-06,0.000389888466332172,0.000492326394165021,0.00217754687147052,0.000269477688832527,0.000396695655964602,0.000440608183755282,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,0.000271604120433242,6.38834765387932e-06,0.00154826177621619,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-9.45677585217745
"168","lives",0.00659359968371807,5.78954986249819e-06,6.4145739119279e-06,0.000134223898245502,6.07810363166692e-06,9.93901061667043e-05,5.81226387678001e-05,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,7.63968468937737e-05,0.000130034985603269,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,0.000144008229041659,7.7125328659071e-05,6.51444578352496e-06,-6.43140939377175
"169","living",0.00299149992312592,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,0.000135138080603326,7.22308497959479e-06,0.0019949659737112,6.70173910129679e-06,6.94516789943397e-06,0.000749249202761696,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,0.00234810180820979,6.8575347162695e-06,0.00211042944785276,6.51444578352496e-06,-8.75064373880043
"170","lord",0.0030354279689868,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,0.000188421212581674,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.94539347755427e-05,0.000130511792672695,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,0.000281158923367049,7.011393514461e-06,6.51444578352496e-06,-8.77167465117662
"171","lots",0.00119045004282984,5.78954986249819e-06,7.0560313031207e-05,6.39161420216676e-06,0.000309983285215013,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,0.00198767763707855,0.00148276477032432,6.62449074227419e-06,0.000134155300731466,5.71314308566858e-06,6.8575347162695e-06,0.000357581069237511,6.51444578352496e-06,-7.42128179214223
"172","loved",4.83208504469679e-05,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,0.000265916868283964,7.22308497959479e-06,0.00143562971939965,0.00637335388533324,0.00320172240163906,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,0.00274802182420659,0.000144008229041659,0.000357581069237511,6.51444578352496e-06,6.05005857100368
"173","loves",0.00119045004282984,5.78954986249819e-06,0.000583726225985439,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.00084036531583151,6.19214217158426e-06,5.60495274005758e-05,6.62449074227419e-06,0.00601143514230044,0.000577027451652527,6.8575347162695e-06,0.00133917616126205,6.51444578352496e-06,-0.502418554867634
"174","lucy",4.39280458608799e-06,0.000121580547112462,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.0125082473868806,6.19214217158426e-06,0.000259865990675397,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,0.000147239263803681,6.51444578352496e-06,11.4754497151179
"175","lucys",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.00181268882175227,6.19214217158426e-06,5.09541158187053e-06,7.28693981650161e-05,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,8.68877324578153
"176","made",4.39280458608799e-06,0.000468953538862353,6.4145739119279e-06,6.39161420216676e-06,6.68591399483362e-05,0.00055116331601536,5.28387625161819e-06,0.0023147845419473,0.00159630178049045,0.00876914949815109,6.70173910129679e-06,0.00299336736465604,0.0208737112604105,5.60495274005758e-05,0.00411380875095227,0.000134155300731466,0.00257662753163653,6.8575347162695e-06,0.00232077125328659,6.51444578352496e-06,9.41241130830074
"177","many",0.00387006084034352,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,0.000280099390106167,0.000850704076510528,4.35929292268794e-06,0.00347430387518509,0.000130511792672695,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,7.28693981650161e-05,0.000198038777270259,0.000405633159082469,6.8575347162695e-06,0.00274145486415425,6.51444578352496e-06,-9.12213095970877
"178","marion",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,7.37191301142647e-05,0.00104872035281453,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,7.89927198853672
"179","marriage",0.00158580245557776,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.60495274005758e-05,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,0.00137836447797017,0.000638036809815951,6.51444578352496e-06,-7.83498777767553
"180","married",4.39280458608799e-06,5.78954986249819e-06,0.000198851791269765,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.79522221495673e-05,7.22308497959479e-06,6.21484727012834e-06,0.00255336259759408,0.00243775393270132,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,0.00122017440189095,5.71314308566858e-06,6.8575347162695e-06,0.000147239263803681,6.51444578352496e-06,9.1161944695162
"181","matt",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.0036184324756051,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,7.02718241926725e-05,0.00011997600479904,6.8575347162695e-06,7.7125328659071e-05,6.51444578352496e-06,9.68600681149015
"182","matter",0.00180544268488216,0.00185844550586192,0.000134706052150486,7.03077562238344e-05,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,0.000657959024136021,-8.02212733447004
